Supplier Name,Zip Code,Department,Amount
MAR-LYN INC,20850,Health and Human Services,109401.90
MARATHON,WC2H9,Non-Departmental Accounts,1204843.58
MARGARET BROWER DBA H2O FITNESS,20906,Recreation,35811.88
MARGARET F BARE,20816,County Council,43377.00
MARIA V QUEZADA,20012,Health and Human Services,31560.00
MARK W KUGLER,20904,CIP,360387.85
MARY'S CENTER FOR MATERNAL & CHILD CARE INC,20009,Health and Human Services,37070.00
MARY'S CENTER FOR MATERNAL & CHILD CARE INC,20009,Non-Departmental Accounts,8624.64
MARYLAND ASSOCIATION OF COUNTIES INC,21401,Non-Departmental Accounts,55292.00
MARYLAND ASSOCIATION OF COUNTIES INC,21613,Health and Human Services,8006.00
MARYLAND CAPITAL TRUST,33140,Not Defined,362021.35
MARYLAND CHILD SERVICES INC,21765,Health and Human Services,49693.00
MARYLAND CHILD SUPPORT AC,21297,Not Defined,1927650.29
MARYLAND CORRECTIONAL,20794,Correction and Rehabilitation,31637.46
MARYLAND CORRECTIONAL,20794,Fire and Rescue Service,3337.50
MARYLAND CORRECTIONAL,20794,Health and Human Services,900.00
MARYLAND DEPARTMENT OF,21201,Health and Human Services,80205.50
MARYLAND DEPARTMENT OF,21401,Health and Human Services,100.00
MARYLAND DEPT OF AGRICUL,21401,Economic Development,322652.07
MARYLAND DEPT OF AGRICUL,21401,Environmental Protection,1575.00
MARYLAND DEPT OF HEALTH,21201,Health and Human Services,124060.20
MARYLAND ECONOMIC DEVELOPMENT CORPORATION,21201,Debt Service,36037.50
MARYLAND ECONOMIC DEVELOPMENT CORPORATION,21201,Economic Development,510000.00
MARYLAND ENVIRONMENTAL SERVICE,21108,Environmental Protection,6937960.19
MARYLAND ENVIRONMENTAL SERVICE,21108,Not Defined,63.60
MARYLAND ENVIRONMENTAL SERVICE,21108,Transportation,379901.86
MARYLAND FIRE EQUIP CORP,20852,Fire and Rescue Service,80536.95
MARYLAND FIRE EQUIP CORP,20852,Transportation,2628.20
MARYLAND FIRE EQUIPMENT CORP,20852,Fire and Rescue Service,304396.83
MARYLAND ISRAEL,21202,Non-Departmental Accounts,29385.00
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20737,Board of Appeals,40633.00
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20737,CIP,11750288.87
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20737,Community Use of Public Facilities,824488.50
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20737,Countywide Generic,785000.00
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20737,Environmental Protection,33797.00
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20737,Not Defined,98410653.11
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20737,Recreation,62594.38
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20737,Technology Services,24000.00
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20737,Transportation,166485.86
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20737,Zoning and Administrative Hearings,6562.50
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20817,Recreation,800.00
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20817,Restricted Donations,75.00
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20841,Recreation,2190.00
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20855,Recreation,3640.00
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20901,Board of Elections,1875.00
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20901,Non-Departmental Accounts,36230.80
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20901,Recreation,41134.13
PAYFLEX,68131,Not Defined,681532.90
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20901,Transportation,335.00
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20903,Non-Departmental Accounts,50723.12
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20903,Recreation,3500.00
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20906,Emergency Management and Homeland Security,28569.15
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20906,Police,915.00
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20906,Recreation,1745.16
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20910,Housing and Community Affairs,23000.00
MARYLAND NATIONAL CAPITAL PARK AND PLANNING COMMISSION,20910,Non-Departmental Accounts,254840.00
MARYLAND RECREATION AND PARKS ASSOCIATION INC,20716,Recreation,32305.50
MARYLAND SOFTBALL UMPIRE,20704,Recreation,48914.50
MARYLAND SPORTS ASSOCIATION INC,20817,Recreation,30745.00
MARYLAND STATE DEPARTMENT OF EDUCATION,21201,Correction and Rehabilitation,557.60
MARYLAND STATE DEPARTMENT OF EDUCATION,21201,Health and Human Services,492412.18
MARYLAND TECHNOLOGY,21044,Economic Development,49730.80
MARYLAND TRANSIT ADMINISTRATION,21202,Transportation,480376.23
MARYLAND TREATMENT CENTERS,21229,Health and Human Services,4431537.13
MARYLAND VIETNAMESE MUTUAL ASSOCIATION,20910,Health and Human Services,72558.67
MARYLAND WORKERS COMPENSATION COMMISSION,21202,Finance,532419.27
MASS BAY BREWING CO,02210,Liquor Control,82801.35
MASS BAY BREWING CO,02210,Not Defined,552.00
MATTHEW BENDER & CO,19170,Circuit Court,51298.93
MATTHEW BENDER & CO,19170,Correction and Rehabilitation,49.49
MATTHEW BENDER & CO,19170,Housing and Community Affairs,666.04
MATTHEW BENDER & CO,19170,Intergovernmental Relations,278.07
MATTHEW BENDER & CO,19170,Transportation,563.91
MATTHEW BENDER & CO INC,12204,State's Attorney,4175.00
MATTHEW BENDER & CO INC,19170,Correction and Rehabilitation,49.49
MATTHEW BENDER & CO INC,19170,County Attorney,3413.39
MATTHEW BENDER & CO INC,19170,Economic Development,50.87
MATTHEW BENDER & CO INC,19170,Intergovernmental Relations,2030.98
MATTHEW BENDER & CO INC,19170,Police,127.46
MATTHEW BENDER & CO INC,19170,Public Libraries,1638.03
MATTHEW BENDER & CO INC,19170,State's Attorney,32816.94
MATTHEW S COHEN,20832,Recreation,28791.00
MAURICE VEKEMAN,20832,Recreation,36520.00
MC VOLUNTEER FIRE & RESCUE,20849,Fire and Rescue Service,225612.91
MCANDREW CO INC,20814,Transportation,64072.50
MCCORMICK TAYLOR INC,19103,Environmental Protection,704780.36
MCDONOUGH BOLYARD PECK INC,21044,General Services,53154.00
MCDONOUGH BOLYARD PECK INC,22031,General Services,81731.00
MCGEO/UFCW-LOCAL 1994,20877,Human Resources,4178.99
MCGEO/UFCW-LOCAL 1994,20877,Not Defined,2610286.67
MCKENNON SHELTON & HENN LLP,21202,Debt Service,219574.12
MCSHEA MANAGEMENT INC,15251,Non-Departmental Accounts,146441.81
MCSHEA MANAGEMENT INC,20877,Non-Departmental Accounts,15447.42
MD DEPT OF,21201,Health and Human Services,528725.69
MD STATE OFFICE OF,21202,Correction and Rehabilitation,3665.80
MD STATE OFFICE OF,21411,Not Defined,37424805.64
MD STATE RETIREMENT,21201,Not Defined,665515.20
MD STATE RETIREMENT,21202,Countywide Generic,1251892.00
MD STATE RETIREMENT,21202,Fire and Rescue Service,6653.00
MD STATE RETIREMENT,21202,Non-Departmental Accounts,1081693.00
MDBIO INC,20850,Economic Development,50000.00
MEALS ON WHEELS OF CENTRAL MARYLAND,21224,Health and Human Services,766093.74
MEALS ON WHEELS OF WHEATO,20895,Health and Human Services,30892.74
MEDOCRACY INC,22032,Human Resources,825962.90
MEDOCRACY INC,22101,Human Resources,1156348.06
MEDSOURCE COMMUNITY SVC,21769,Health and Human Services,41363.24
MEDTOX LABORATORIES INC,55485,Correction and Rehabilitation,10980.24
MEDTOX LABORATORIES INC,55485,Health and Human Services,39968.36
MEDTOX LABORATORIES INC,55485,Human Resources,77665.07
MENTAL HEALTH ASSOCIATION OF MONTGOMERY COUNTY,20851,Economic Development,1000.00
MENTAL HEALTH ASSOCIATION OF MONTGOMERY COUNTY,20851,Health and Human Services,2717911.88
MENTAL HEALTH ASSOCIATION OF MONTGOMERY COUNTY,20851,Housing and Community Affairs,13591.95
MENTAL HEALTH ASSOCIATION OF MONTGOMERY COUNTY,20851,Human Resources,500.00
MENTAL HEALTH ASSOCIATION OF MONTGOMERY COUNTY,20851,Non-Departmental Accounts,44391.84
MENTAL HEALTH ASSOCIATION OF MONTGOMERY COUNTY,20851,Restricted Donations,1179.90
MEP LLC,21297,Correction and Rehabilitation,28041.36
MEPI AND I LLC,19067,Non-Departmental Accounts,78670.12
MERCER US INC,28290,Human Resources,429464.00
MERCER US INC,28290,Non-Departmental Accounts,36312.00
MERRILL LYNCH,02241,Debt Service,26827.60
MERRILL LYNCH,10036,Debt Service,92502.23
MERRILL LYNCH,10080,Debt Service,15102.74
METRO PETROLEUM INC,20872,General Services,56220.65
METRO PETROLEUM INC,20872,Non-Departmental Accounts,109111.29
METRO PETROLEUM INC,20872,Recreation,12006.70
METROPOLITAN DEVELOPMENT CORP,20895,Non-Departmental Accounts,107667.78
METROPOLITAN ROLLING DOOR,21046,Fire and Rescue Service,18873.80
METROPOLITAN ROLLING DOOR,21046,General Services,75116.42
METROPOLITAN ROLLING DOOR,21046,Not Defined,23509.06
METROPOLITAN ROLLING DOOR,21046,Transportation,2750.00
METROPOLITAN WASHINGTON COUNCIL OF GOVERNMENTS,20002,Environmental Protection,74950.00
METROPOLITAN WASHINGTON COUNCIL OF GOVERNMENTS,20002,Fire and Rescue Service,12000.00
METROPOLITAN WASHINGTON COUNCIL OF GOVERNMENTS,20002,Intergovernmental Relations,3000.00
METROPOLITAN WASHINGTON COUNCIL OF GOVERNMENTS,20002,Non-Departmental Accounts,742928.00
METROPOLITAN WASHINGTON COUNCIL OF GOVERNMENTS,20002,Police,224.14
METROPOLITAN WASHINGTON COUNCIL OF GOVERNMENTS,20002,Transportation,4849.19
METROPOLITAN WASHINGTON EAR INC,20904,Health and Human Services,64972.19
METROPOLITAN WASHINGTON SOCCER REFEREE ASSOC INC,20814,Recreation,68520.00
METROPOLITAN WASHINGTON SOCCER REFEREES ASSOCIATION INC,20906,Recreation,94343.00
MEXCOR INTERNATIONAL,77078,Liquor Control,34754.25
MGH COMMUNITY HEALTH INC,20832,Health and Human Services,278955.86
MHP EDINBURGH HOUSE LP,20904,Housing and Community Affairs,56596.10
MHP HALPHINE LP,20904,Housing and Community Affairs,2325000.00
MHP-GLENVILLE APARTMENTS,20904,Housing and Community Affairs,44573.49
MHW LTD,11030,Liquor Control,612116.97
MICHAEL R DOWNEY SELECTIONS INC,22079,Liquor Control,79964.88
MICHAEL R DOWNEY SELECTIONS INC,22204,Liquor Control,10665.84
MID-ATLANTIC SERVICES GROUP INC,20901,Transportation,579482.25
MID-COUNTY UNITED MINISTR,20902,Health and Human Services,17200.00
MID-COUNTY UNITED MINISTR,20902,Non-Departmental Accounts,9000.00
MIDDLETON & MEADS CO INC,21230,Fire and Rescue Service,36392.14
MIDDLETON & MEADS CO INC,21230,General Services,375910.44
MIDORIS CORPORATE,20874,Recreation,53874.84
MIDWEST TAPE LLC,43528,Public Libraries,283377.82
MIDWEST TAPE LLC,43528,Restricted Donations,96.15
MILESTONE APARTMENTS,20876,Health and Human Services,12960.14
MILESTONE APARTMENTS,20876,Housing and Community Affairs,24989.00
MILESTONE CONSTRUCTION SERVICES INC,20166,General Services,493607.00
MILESTONE CONSTRUCTION SERVICES INC,20166,Not Defined,651100.90
MILESTONE TOWING,20876,Police,1112.00
MILESTONE TOWING,20885,Police,39842.00
MILLER & MILLER & CAMBY,20850,Housing and Community Affairs,844459.00
MILLER & VAN EATON PLLC,20006,Technology Services,44567.36
MILLER & VAN EATON PLLC,20036,Technology Services,66029.04
MILLER BREWING COMPANY,53201,Liquor Control,14317258.86
MILLER BREWING COMPANY,53201,Not Defined,239408.82
MILLER MILLER & CANBY,20850,Transportation,170640.61
MINISTRIES UNITED SILVER SPRING TAKOMA PARK INC,20910,Housing and Community Affairs,36589.80
MMS INC,20118,Not Defined,74727.00
MMS INC,20118,Transportation,16631.85
MOBILE MEDICAL CARE INC,20814,Health and Human Services,219667.57
MOBILE MEDICAL CARE INC,20814,Housing and Community Affairs,34070.69
MOBILE MEDICAL CARE INC,20814,Non-Departmental Accounts,12682.85
MOBILE MEDICAL IMAGING LLC,20904,Correction and Rehabilitation,42180.80
MODTECH CORP,44094,Fire and Rescue Service,49916.00
MOET HENNESSY USA,10011,Liquor Control,3159606.45
"MOI, INC.",21244,Health and Human Services,5000.00
"MOI, INC.",21279,General Services,56055.51
MONDO VINO,21237,Liquor Control,231870.63
MONDRIAN INVESTMENT GROUP US INC,44193,Non-Departmental Accounts,599899.86
MONSIEUR TOUTON SELECTION,21205,Liquor Control,1783872.13
MONTEBELLO BRANDS INC,21222,Liquor Control,38694.25
MONTEBELLO BRANDS INC,21264,Liquor Control,17307.50
MONTGOMERY BUSINESS DEVELOPMENT CORPORATION,20854,Economic Development,25000.00
MONTGOMERY CO CAREER FIRE FIGHTERS,20850,Not Defined,763433.60
MONTGOMERY CO HUMANE SOCIETY,20850,Police,1631825.79
MONTGOMERY CO MD,20849,Transportation,145.00
MONTGOMERY CO MD,20850,Health and Human Services,25.00
MONTGOMERY CO MD,20854,Correction and Rehabilitation,64122.40
MONTGOMERY CO MD,20898,Board of Elections,10.00
MONTGOMERY CO MD,20898,Transportation,10.00
MONTGOMERY CO PUB SCHOOL,00000,Countywide Generic,11500000.00
MONTGOMERY CO PUB SCHOOL,00000,Not Defined,100000.00
MONTGOMERY CO PUB SCHOOL,20850,CIP,218400000.00
MONTGOMERY CO PUB SCHOOL,20850,Community Use of Public Facilities,5112013.86
MONTGOMERY CO PUB SCHOOL,20850,Countywide Generic,1315925000.00
MONTGOMERY CO PUB SCHOOL,20850,Debt Service,1227.40
MONTGOMERY CO PUB SCHOOL,20850,Environmental Protection,1222337.00
MONTGOMERY CO PUB SCHOOL,20850,Finance,1515371.89
MONTGOMERY CO PUB SCHOOL,20850,General Services,3328099.39
MONTGOMERY CO PUB SCHOOL,20850,Health and Human Services,5482252.67
MONTGOMERY CO PUB SCHOOL,20850,Non-Departmental Accounts,225642.86
MONTGOMERY CO PUB SCHOOL,20850,Not Defined,524221.08
MONTGOMERY CO PUB SCHOOL,20850,Police,1454.31
MONTGOMERY CO PUB SCHOOL,20850,Recreation,23048.40
MONTGOMERY CO PUB SCHOOL,20850,Transportation,300000.00
MONTGOMERY CO PUB SCHOOL,20855,Community Use of Public Facilities,149.67
MONTGOMERY CO PUB SCHOOL,20874,Health and Human Services,295.05
MONTGOMERY CO PUB SCHOOL,20874,Human Rights,1347.95
MONTGOMERY COALITION FOR ADULT ENGLISH LITERACY,20852,Non-Departmental Accounts,681960.00
MONTGOMERY COALITION FOR ADULT ENGLISH LITERACY,20852,Recreation,5320.00
MONTGOMERY COLLEGE,20850,CIP,8960845.99
MONTGOMERY COLLEGE,20850,Correction and Rehabilitation,61950.00
MONTGOMERY COLLEGE,20850,Countywide Generic,95342885.00
MONTGOMERY COLLEGE,20850,Economic Development,246056.65
MONTGOMERY COLLEGE,20850,Environmental Protection,141019.76
MONTGOMERY COLLEGE,20850,Health and Human Services,200584.58
MONTGOMERY COLLEGE,20850,Human Resources,5528.97
MONTGOMERY COLLEGE,20850,Not Defined,25714922.14
MONTGOMERY COLLEGE,20850,Restricted Donations,1157.00
MONTGOMERY COLLEGE,20876,Police,250.00
MONTGOMERY COLLEGE FOUNDATION,20850,Health and Human Services,53050.00
MONTGOMERY COMMUNITY COLL,20850,Human Resources,52129.07
MONTGOMERY COMMUNITY TV,20855,Correction and Rehabilitation,7704.00
MONTGOMERY COMMUNITY TV,20855,Recreation,4320.00
MONTGOMERY COMMUNITY TV,20855,Technology Services,2293972.70
MONTGOMERY CONCRETE INC,20849,Not Defined,57202.49
MONTGOMERY CONCRETE INC,20850,Not Defined,3288.92
MONTGOMERY COUNTY CHAMBER OF COMMERCE,20850,Correction and Rehabilitation,1000.00
MONTGOMERY COUNTY CHAMBER OF COMMERCE,20850,Economic Development,40950.00
MONTGOMERY COUNTY CHAMBER OF COMMERCE,20850,Environmental Protection,790.00
MONTGOMERY COUNTY CHAMBER OF COMMERCE,20850,General Services,2000.00
MONTGOMERY COUNTY COALITION,20850,County Executive,150.00
MONTGOMERY COUNTY COALITION,20850,Health and Human Services,2000237.60
MONTGOMERY COUNTY COALITION,20850,Housing and Community Affairs,1504365.29
MONTGOMERY COUNTY COALITION,20850,Non-Departmental Accounts,50532.82
MONTGOMERY COUNTY COALITION FOR THE HOMELESS,20850,Health and Human Services,828030.90
MONTGOMERY COUNTY COALITION FOR THE HOMELESS,20850,Housing and Community Affairs,141061.33
MONTGOMERY COUNTY COALITION FOR THE HOMELESS,20850,Non-Departmental Accounts,16472.83
MONTGOMERY COUNTY COLLABORATION COUNCIL FOR CHILDREN YOUTH AND FAMILIES INC,20852,Health and Human Services,747786.96
MONTGOMERY COUNTY COLLABORATION COUNCIL FOR CHILDREN YOUTH AND FAMILIES INC,20852,Non-Departmental Accounts,199780.00
MONTGOMERY COUNTY COLLABORATION COUNCIL FOR CHILDREN YOUTH AND FAMILIES INC,20852,Recreation,3000.00
MONTGOMERY COUNTY DEPT,20850,Health and Human Services,1016007.02
MONTGOMERY COUNTY DEPT,20850,Housing and Community Affairs,1367780.62
"MONTGOMERY COUNTY FEDERATION OF FAMILIES FOR CHILDREN'S MENTAL HEALTH, INC.",20854,Correction and Rehabilitation,5510.00
"MONTGOMERY COUNTY FEDERATION OF FAMILIES FOR CHILDREN'S MENTAL HEALTH, INC.",20904,Health and Human Services,261993.29
MONTGOMERY COUNTY MARYLAND BAR FOUNDATION,20850,Health and Human Services,50050.36
MONTGOMERY COUNTY MARYLAND BAR FOUNDATION,20850,Non-Departmental Accounts,29257.52
MONTGOMERY COUNTY MD DELTA ALUMNAE FOUNDATION INC,20849,Housing and Community Affairs,34505.90
MONTGOMERY COUNTY MD DELTA ALUMNAE FOUNDATION INC,20898,Community Engagement Cluster,1265.84
MONTGOMERY COUNTY MUSLIM FOUNDATION INC,20877,Non-Departmental Accounts,69294.35
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,Board of Appeals,53.64
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,Community Use of Public Facilities,17025.00
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,Correction and Rehabilitation,546.00
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,County Executive,143.08
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,Fire and Rescue Service,52158.29
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,General Services,26363.00
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,Non-Departmental Accounts,13500.00
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,Police,708.40
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,Public Information,44.70
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,Public Libraries,652.30
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,Restricted Donations,4339.00
MONTGOMERY COUNTY PUBLIC SCHOOLS,20850,Transportation,7898.00
MONTGOMERY GENERAL HOSPITAL,02241,Correction and Rehabilitation,31037.29
MONTGOMERY GENERAL HOSPITAL,20832,Non-Departmental Accounts,14241.00
MONTGOMERY HOUSING PARTNERSHIP INC,20902,Housing and Community Affairs,47412.62
MONTGOMERY HOUSING PARTNERSHIP INC,20904,Housing and Community Affairs,529613.68
MONTGOMERY HOUSING PARTNERSHIP INC,20904,Non-Departmental Accounts,25000.00
MONTGOMERY MEDICAL ASSOCIATES P C,20850,Correction and Rehabilitation,93270.36
MONTGOMERY MIRACLES INC,20850,Circuit Court,60307.50
MONTGOMERY MIRACLES INC,20850,Restricted Donations,4793.50
MONTGOMERY MUNICIPAL CABLE,20895,Technology Services,726787.75
MONTGOMERY SERVICES LLC,20837,Police,73512.00
MONTGOMERY STROKE & TURN,20861,Recreation,219657.79
MONTGOMERY SURGERY CENTER,17011,Correction and Rehabilitation,30388.50
MONTGOMERY SURGERY CENTER,20850,Correction and Rehabilitation,3501.00
MONTGOMERY TITLE CO LLC,20815,General Services,34050.00
MONTGOMERY WEED CONTROL,20855,Economic Development,32000.00
MONTROSE TOWING,20852,Police,28676.00
MOODYS INVESTORS SERVICE,30368,Debt Service,138450.00
MORGANS INC,20018,Fire and Rescue Service,28418.05
MORGANS INC,20018,Police,47069.12
MORGANS INC,20018,Transportation,20998.38
MOROVISION NIGHT VISION INC,92653,Police,206712.00
MORPHOTRAK INC,98003,Fire and Rescue Service,5133.00
MORPHOTRAK INC,98003,Technology Services,71820.00
MORTONS INC,20885,Police,91267.00
"MOTOROLA SOLUTIONS, INC.",21046,Fire and Rescue Service,4207.56
"MOTOROLA SOLUTIONS, INC.",21046,Technology Services,33937.06
"MOTOROLA SOLUTIONS, INC.",30384,Correction and Rehabilitation,3080.00
"MOTOROLA SOLUTIONS, INC.",30384,Emergency Management and Homeland Security,444968.00
"MOTOROLA SOLUTIONS, INC.",30384,Fire and Rescue Service,122567.86
"MOTOROLA SOLUTIONS, INC.",30384,General Services,409.76
"MOTOROLA SOLUTIONS, INC.",30384,Police,101696.83
"MOTOROLA SOLUTIONS, INC.",30384,Technology Services,1501422.88
"MOTOROLA SOLUTIONS, INC.",30384,Transportation,1402.80
MOUNT CALVARY BAPTIST CHURCH,20850,County Executive,1113.08
MOUNT CALVARY BAPTIST CHURCH,20850,Health and Human Services,262107.65
MOUNT CALVARY BAPTIST CHURCH,20850,Restricted Donations,320.00
MOXLEY WELDING & MACHINE,21154,General Services,9067.10
MOXLEY WELDING & MACHINE,21154,Not Defined,109877.56
MSL INTERNATIONAL CHILDREN CENTER,20874,Health and Human Services,46322.00
MUDDY BRANCH SQ LTD PTNSH,22102,Liquor Control,246643.59
MUNICAP INC,21045,Debt Service,28546.06
MUNICAP INC,21046,Debt Service,8560.84
MUNICIPAL EMERGENCY SERVICES INC,21795,Fire and Rescue Service,1256.75
MUNICIPAL EMERGENCY SERVICES INC,28216,Fire and Rescue Service,281238.05
MUNICIPAL EMERGENCY SERVICES INC,28260,Fire and Rescue Service,38069.05
MVM INC,20147,Transportation,14712.62
MVM INC,22038,Transportation,1497669.95
MVM INC,22182,Transportation,2579.23
NAGESHWARA RAO BEKKAM DBA FAIRLAND MEDICAL TRANSPORTATION,20904,Transportation,69995.00
NANA DESIGN LLC,20902,Economic Development,845.00
NANA DESIGN LLC,20902,Environmental Protection,55365.80
NANCY L SPENCER GRIGSBY,38101,Not Defined,88987.98
NARDI CONSTRUCTION INC,20705,Fire and Rescue Service,127862.00
NATIONAL CAPITAL BNAI,20906,Health and Human Services,38292.00
NATIONAL CAPITAL INDUSTRI,20710,Not Defined,69621.17
NATIONAL CAPTIONING,20151,Technology Services,104284.73
NATIONAL CENTER FOR CHILDREN & FAMILIES INC,20817,Health and Human Services,821682.06
NATIONAL FOOD GROUP INC,48377,Correction and Rehabilitation,301340.20
NATIONAL HISPANIC COMMUNICATIONS GROUP,20902,Public Information,9110.00
NATIONAL HISPANIC COMMUNICATIONS GROUP,20902,Technology Services,43800.00
NATIONAL PLANNING CORPORATION,21084,Non-Departmental Accounts,42975.00
NATIONAL SPEECH LANGUAGE,20817,Health and Human Services,29920.00
NATIONAL SUPPORT SERVICES,17055,Circuit Court,63899.00
NATIONAL SUPPORT SERVICES,75267,Circuit Court,10080.14
NATIONAL SUPPORT SERVICES,75267,Fire and Rescue Service,4461.09
NATIONAL SUPPORT SERVICES,75267,Health and Human Services,31042.48
NATIONAL SUPPORT SERVICES,75267,Liquor Control,2696.25
NATIONAL SUPPORT SERVICES,75267,Technology Services,106129.64
NATIONAL SUPPORT SERVICES,75267,Transportation,1309.00
NATIONAL VISION ADMINISTRATORS LLC,07013,Human Resources,464645.43
NATIONAL VISION ADMINISTRATORS LLC,10087,Human Resources,76018.14
NATIONAL VISION ADMINISTRATORS LLC,19175,Human Resources,49081.95
NATIONS HOME INFUSION LLC,21263,Correction and Rehabilitation,33379.98
NEIL S HIBLER PHD,20744,Correction and Rehabilitation,4550.00
NEIL S HIBLER PHD,21217,Correction and Rehabilitation,12950.00
NEIL S HIBLER PHD,21217,Police,25200.00
NEIL S HIBLER PHD,22030,Correction and Rehabilitation,1050.00
NETWORK ENGINEERING & RESOURCES DEVELOPMENT SPECIALISTS LLC,20914,Emergency Management and Homeland Security,1292.50
NETWORK ENGINEERING & RESOURCES DEVELOPMENT SPECIALISTS LLC,20914,Transportation,557289.94
NEW BELGIUM BREWING INC,80524,Liquor Control,30481.92
NEW BELGIUM BREWING INC,80524,Not Defined,147.00
NEW DAWN TECHNOLOGIES INC,84321,Technology Services,79730.00
NEW PARROTT & CO,94550,Liquor Control,261319.00
NEW TAKOMA HOMES LLC,20850,Housing and Community Affairs,198359.63
NEW YORK STATE CHILD,12212,Not Defined,31161.93
NEXTEL,60197,Board of Elections,7505.52
NEXTEL,60197,Correction and Rehabilitation,55.58
NEXTEL,60197,Environmental Protection,1172.94
NEXTEL,60197,General Services,57304.37
NEXTEL,60197,Housing and Community Affairs,10772.05
NEXTEL,60197,Intergovernmental Relations,810.06
NEXTEL,60197,Technology Services,676.42
NEXTEL,60197,Transportation,46694.81
NEXTEL COMMUNICATIONS INC,60197,Correction and Rehabilitation,22927.77
NEXTEL COMMUNICATIONS INC,60197,General Services,2579.97
NEXTEL COMMUNICATIONS INC,60197,Transportation,21657.33
NGUYEN X PHAN,22003,Housing and Community Affairs,25200.00
NICE LEGS LLC,20166,Liquor Control,32407.70
NICHE IMPORTERS,09727,Liquor Control,28484.30
NOLAND COMPANY,20109,General Services,33324.18
NOLAND COMPANY,20109,Not Defined,36625.64
NOLAND COMPANY,20852,General Services,14830.00
NOLAND COMPANY,20852,Not Defined,16743.43
NOLAND COMPANY,20852,Transportation,9.91
NOLAND COMPANY,20910,Not Defined,73.94
NOLAND COMPANY,21701,General Services,7456.40
NOLAND COMPANY,21701,Not Defined,769.18
NOLAND COMPANY,21705,Not Defined,3708.21
NOMURA CORPORATE RESEARCH,10281,Non-Departmental Accounts,663311.41
NORTH LOCK LLC DBA PORT CITY BREWING CO,22304,Liquor Control,42505.73
NORTH LOCK LLC DBA PORT CITY BREWING CO,22304,Not Defined,37.23
NORTHEAST MD WASTE DISPOSAL,21201,Environmental Protection,38879502.41
NORTHERN VIRGINIA AREA,22305,Health and Human Services,48797.72
NORTHERN VIRGINIA SUPPLY INC,21297,Fire and Rescue Service,24681.96
NORTHERN VIRGINIA SUPPLY INC,22153,Fire and Rescue Service,27079.01
NORTHERN VIRGINIA SUPPLY INC,22153,Not Defined,358384.06
NORTHROP GRUMMAN INFORMAT,20151,Police,25918.64
NORTHROP GRUMMAN INFORMAT,60695,Fire and Rescue Service,12125.10
NORTHROP GRUMMAN INFORMAT,60695,Technology Services,519944.00
NORTHROP GRUMMAN SYSTEMS CORPORATION,20171,Police,2235318.94
NOVAVAX INC,20850,Finance,100000.00
NUMERIC INVESTORS LLC,02210,Non-Departmental Accounts,460520.00
NUMODA CAPITAL INNOVATIONS LLC,19106,Finance,42354.93
NUMODA CORPORATION,19106,Finance,42354.93
NURAY O ANAHTAR DBA NOA ARCHITECTURE PLANNING INTERIORS,20814,General Services,11895.00
NURAY O ANAHTAR DBA NOA ARCHITECTURE PLANNING INTERIORS,20814,Non-Departmental Accounts,50722.50
NUTRITION INC,20030,Health and Human Services,65932.55
Not Applicable,,Not Defined,4907207.02
